From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WP_012479385.1	B2FSK4	unreviewed	B2FSK4_STRMK	Uncharacterized protein	Smlt1180	Stenotrophomonas maltophilia (strain K279a)	128
WP_012479386.1	B2FSK5	unreviewed	B2FSK5_STRMK	Putative acetyltransferase	Smlt1181	Stenotrophomonas maltophilia (strain K279a)	154
WP_012479387.1	B2FSK6	unreviewed	B2FSK6_STRMK	Putative transmembrane protein	Smlt1182	Stenotrophomonas maltophilia (strain K279a)	102
WP_012479389.1	B2FSK8	unreviewed	B2FSK8_STRMK	Putative transmembrane protein	Smlt1184	Stenotrophomonas maltophilia (strain K279a)	1194
WP_012479390.1	B2FSK9	unreviewed	B2FSK9_STRMK	Putative ABC transporter, ATP-binding protein	Smlt1185	Stenotrophomonas maltophilia (strain K279a)	300
WP_012479391.1	B2FSL0	unreviewed	B2FSL0_STRMK	Putative LacI family regulatory protein	Smlt1186	Stenotrophomonas maltophilia (strain K279a)	343
WP_012479392.1	B2FSL1	unreviewed	B2FSL1_STRMK	Single-stranded DNA-binding protein (SSB)	ssb Smlt1187	Stenotrophomonas maltophilia (strain K279a)	190
WP_012479393.1	B2FSL2	unreviewed	B2FSL2_STRMK	Putative xylose isomerase	Smlt1188	Stenotrophomonas maltophilia (strain K279a)	301
WP_012479394.1	B2FSL3	unreviewed	B2FSL3_STRMK	Putative oxidoreductase	Smlt1189	Stenotrophomonas maltophilia (strain K279a)	561
WP_012479395.1	B2FSL4	unreviewed	B2FSL4_STRMK	Putative transmembrane protein	Smlt1190	Stenotrophomonas maltophilia (strain K279a)	191
WP_012479396.1	B2FSL5	unreviewed	B2FSL5_STRMK	Conserved hypothetical exported protein	Smlt1191	Stenotrophomonas maltophilia (strain K279a)	252
WP_012479397.1	B2FSL6	unreviewed	B2FSL6_STRMK	Putative cytochrome c	Smlt1192	Stenotrophomonas maltophilia (strain K279a)	98
WP_012479398.1	B2FSL7	unreviewed	B2FSL7_STRMK	Putative xylose isomerase family protein	Smlt1193	Stenotrophomonas maltophilia (strain K279a)	287
WP_012479399.1	B2FSL8	unreviewed	B2FSL8_STRMK	Putative oxidoreductase	Smlt1194	Stenotrophomonas maltophilia (strain K279a)	374
WP_012479400.1	B2FSL9	unreviewed	B2FSL9_STRMK	Putative nucleoside H+ symport transporter permease protein	Smlt1195	Stenotrophomonas maltophilia (strain K279a)	405
WP_012479402.1	B2FSM1	unreviewed	B2FSM1_STRMK	Putative transcriptional regulator	Smlt1197	Stenotrophomonas maltophilia (strain K279a)	335
WP_012479403.1	B2FSM2	unreviewed	B2FSM2_STRMK	Putative transmembrane GGDEF domain signalling protein	adrA Smlt1198	Stenotrophomonas maltophilia (strain K279a)	350
WP_012479405.1	B2FSM5	unreviewed	B2FSM5_STRMK	Putative thioesterase	Smlt1201	Stenotrophomonas maltophilia (strain K279a)	168
WP_012479406.1	B2FSM6	unreviewed	B2FSM6_STRMK	Putative transmembrane protein	Smlt1202	Stenotrophomonas maltophilia (strain K279a)	144
WP_012479407.1	B2FSM7	unreviewed	B2FSM7_STRMK	Pyrid_ox_like domain-containing protein	Smlt1203	Stenotrophomonas maltophilia (strain K279a)	143
WP_012479409.1	B2FSN0	unreviewed	B2FSN0_STRMK	Conserved hypothetical exported protein	Smlt1206	Stenotrophomonas maltophilia (strain K279a)	193
WP_012479411.1	B2FSN2	unreviewed	B2FSN2_STRMK	Putative DNA-binding protein	Smlt1208	Stenotrophomonas maltophilia (strain K279a)	74
WP_012479412.1	B2FSN3	unreviewed	B2FSN3_STRMK	Putative transmembrane transporter domain protein	Smlt1209	Stenotrophomonas maltophilia (strain K279a)	512
WP_012479413.1	B2FSN4	unreviewed	B2FSN4_STRMK	Putative transmembrane phosphoesterase	Smlt1210	Stenotrophomonas maltophilia (strain K279a)	378
WP_012479414.1	B2FSN5	unreviewed	B2FSN5_STRMK	Putative transmembrane protein	Smlt1211	Stenotrophomonas maltophilia (strain K279a)	212
WP_012479415.1	B2FSN6	unreviewed	B2FSN6_STRMK	DUF2063 domain-containing protein	Smlt1212	Stenotrophomonas maltophilia (strain K279a)	244
WP_012479416.1	B2FSN7	unreviewed	B2FSN7_STRMK	UPF0276 protein Smlt1213	Smlt1213	Stenotrophomonas maltophilia (strain K279a)	281
WP_012479417.1	B2FSN8	unreviewed	B2FSN8_STRMK	Uncharacterized protein	Smlt1214	Stenotrophomonas maltophilia (strain K279a)	158
WP_012479418.1	B2FSN9	unreviewed	B2FSN9_STRMK	Putative transmembrane DoxX family protein	Smlt1215	Stenotrophomonas maltophilia (strain K279a)	214
WP_012479420.1	B2FSP1	unreviewed	B2FSP1_STRMK	Putative exported thioredoxin	Smlt1217	Stenotrophomonas maltophilia (strain K279a)	181
WP_012479421.1	B2FSP3	unreviewed	B2FSP3_STRMK	Histidine kinase (EC 2.7.13.3)	Smlt1219	Stenotrophomonas maltophilia (strain K279a)	437
WP_012479422.1	B2FSP4	unreviewed	B2FSP4_STRMK	Putative exported protein	Smlt1220	Stenotrophomonas maltophilia (strain K279a)	337
WP_012479423.1	B2FSP5	unreviewed	B2FSP5_STRMK	Putative Major Facilitator Superfamily transmembrane transporter	Smlt1221	Stenotrophomonas maltophilia (strain K279a)	419
WP_012479425.1	B2FSQ0	unreviewed	B2FSQ0_STRMK	Putative malonyl CoA-acyl carrier protein transacylase	Smlt1226	Stenotrophomonas maltophilia (strain K279a)	306
WP_012479427.1	B2FSQ2	unreviewed	B2FSQ2_STRMK	Putative malonate decarboxylase subunit	Smlt1228	Stenotrophomonas maltophilia (strain K279a)	213
WP_012479428.1	B2FSQ3	unreviewed	B2FSQ3_STRMK	Putative malonate decarboxylase gamma-subunit	Smlt1229	Stenotrophomonas maltophilia (strain K279a)	234
WP_012479429.1	B2FSQ4	unreviewed	B2FSQ4_STRMK	Putative malonate decarboxylase beta-subunit	Smlt1230	Stenotrophomonas maltophilia (strain K279a)	302
WP_012479430.1	B2FSQ6	unreviewed	B2FSQ6_STRMK	Putative malonate decarboxylase alpha-subunit	Smlt1232	Stenotrophomonas maltophilia (strain K279a)	547
WP_012479431.1	B2FSQ7	unreviewed	B2FSQ7_STRMK	Putative TonB-dependent receptor for Fe(III)-coprogen, Fe(III)-ferrioxamine B and Fe(III)-rhodotrulic acid	Smlt1233	Stenotrophomonas maltophilia (strain K279a)	735
WP_012479432.1	B2FSQ8	reviewed	MQO_STRMK	Probable malate:quinone oxidoreductase (EC 1.1.5.4) (MQO) (Malate dehydrogenase [quinone])	mqo Smlt1234	Stenotrophomonas maltophilia (strain K279a)	562
WP_012479434.1	B2FSR0	unreviewed	B2FSR0_STRMK	Uncharacterized protein	Smlt1236	Stenotrophomonas maltophilia (strain K279a)	144
WP_012479435.1	B2FSR4	unreviewed	B2FSR4_STRMK	Putative Major Facilitator Superfamily transmembrane transporter	Smlt1241	Stenotrophomonas maltophilia (strain K279a)	584
WP_012479436.1	B2FSR5	unreviewed	B2FSR5_STRMK	Putative transmembrane protein	Smlt1242	Stenotrophomonas maltophilia (strain K279a)	382
WP_012480294.1	B2FSR7	unreviewed	B2FSR7_STRMK	Uncharacterized protein	Smlt2549	Stenotrophomonas maltophilia (strain K279a)	62
WP_012480297.1	B2FSS0	unreviewed	B2FSS0_STRMK	Putative isochorismatase	Smlt2552	Stenotrophomonas maltophilia (strain K279a)	197
WP_012480300.1	B2FSS5	unreviewed	B2FSS5_STRMK	Phosphofructokinase	fruK Smlt2557	Stenotrophomonas maltophilia (strain K279a)	318
WP_012480301.1	B2FSS6	unreviewed	B2FSS6_STRMK	Putative PTS system, fructose-specific IIBC component (EC 2.7.1.69)	fruA Smlt2558	Stenotrophomonas maltophilia (strain K279a)	567
WP_012480302.1	B2FSS7	unreviewed	B2FSS7_STRMK	Porin	rpfN Smlt2559	Stenotrophomonas maltophilia (strain K279a)	417
WP_012480307.1	B2FST2	unreviewed	B2FST2_STRMK	Putative TonB dependent receptor	Smlt2566	Stenotrophomonas maltophilia (strain K279a)	888
WP_012480311.1	B2FST7	unreviewed	B2FST7_STRMK	Putative phosphate selective porin	Smlt2571	Stenotrophomonas maltophilia (strain K279a)	479
WP_012480312.1	B2FST9	unreviewed	B2FST9_STRMK	Putative ATP-binding ABC transporter protein	Smlt2573	Stenotrophomonas maltophilia (strain K279a)	277
WP_012480314.1	B2FSU1	unreviewed	B2FSU1_STRMK	Uncharacterized protein	Smlt2575	Stenotrophomonas maltophilia (strain K279a)	373
WP_012480315.1	B2FSU3	unreviewed	B2FSU3_STRMK	Putative excinuclease ABC subunit A2	uvrA2 Smlt2577	Stenotrophomonas maltophilia (strain K279a)	882
WP_012480318.1	B2FSU6	unreviewed	B2FSU6_STRMK	Uncharacterized protein	Smlt2580	Stenotrophomonas maltophilia (strain K279a)	81
WP_012480319.1	B2FSU8	unreviewed	B2FSU8_STRMK	Methylenetetrahydrofolate reductase (EC 1.5.1.20)	Smlt2582	Stenotrophomonas maltophilia (strain K279a)	289
WP_012480320.1	B2FSU9	unreviewed	B2FSU9_STRMK	HTH-type transcriptional regulator MetR	Smlt2583	Stenotrophomonas maltophilia (strain K279a)	304
WP_012480321.1	B2FSV0	unreviewed	B2FSV0_STRMK	Putative NADH-dependent FMN reductase (EC 1.5.1.29)	msuE Smlt2584	Stenotrophomonas maltophilia (strain K279a)	195
WP_012480322.1	B2FSV1	unreviewed	B2FSV1_STRMK	Uncharacterized protein	Smlt2585	Stenotrophomonas maltophilia (strain K279a)	325
WP_012480323.1	B2FSV2	unreviewed	B2FSV2_STRMK	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (Ec 2.1.1.14) (Methionine synthase, vitamin-b12 independent isozyme) (Cobalamin-independent methionine synthase) (EC 2.1.1.14)	metE Smlt2586	Stenotrophomonas maltophilia (strain K279a)	344
WP_012480325.1	B2FSV4	unreviewed	B2FSV4_STRMK	Putative trypsin protease	Smlt2588	Stenotrophomonas maltophilia (strain K279a)	270
WP_012480327.1	B2FSV6	unreviewed	B2FSV6_STRMK	Putative depolymerase	Smlt2590	Stenotrophomonas maltophilia (strain K279a)	334
WP_012480329.1	B2FSV8	unreviewed	B2FSV8_STRMK	Putative hydrolase	Smlt2592	Stenotrophomonas maltophilia (strain K279a)	292
WP_012480330.1	B2FSV9	unreviewed	B2FSV9_STRMK	Putative MaoC type dehydratase	Smlt2593	Stenotrophomonas maltophilia (strain K279a)	158
WP_012480331.1	B2FSW0	unreviewed	B2FSW0_STRMK	Histidine kinase (EC 2.7.13.3)	Smlt2594	Stenotrophomonas maltophilia (strain K279a)	1109
WP_012480332.1	B2FSW1	unreviewed	B2FSW1_STRMK	Putative two component system response regulator transcriptional regulator	Smlt2595	Stenotrophomonas maltophilia (strain K279a)	224
WP_012480333.1	B2FSW2	unreviewed	B2FSW2_STRMK	Putative AMP-binding enzyme	Smlt2596	Stenotrophomonas maltophilia (strain K279a)	548
WP_012480334.1	B2FSW3	unreviewed	B2FSW3_STRMK	Putative NAD(P)H-dependent FMN reductase	ssuE Smlt2597	Stenotrophomonas maltophilia (strain K279a)	199
WP_012480335.1	B2FSW4	unreviewed	B2FSW4_STRMK	Uncharacterized protein	Smlt2598	Stenotrophomonas maltophilia (strain K279a)	588
WP_012480338.1	B2FSW8	reviewed	EALGL_STRMK	Alginate lyase (EC 4.2.2.26) (Exolytic alginate lyase) (Exolytic polysaccharide lyase)	Smlt2602	Stenotrophomonas maltophilia (strain K279a)	742
WP_012480339.1	B2FSW9	unreviewed	B2FSW9_STRMK	Putative hexuronate transporter	Smlt2603	Stenotrophomonas maltophilia (strain K279a)	434
WP_012480340.1	B2FSX1	unreviewed	B2FSX1_STRMK	Putative GDSL-like lipase/acylhydrolase exported protein	Smlt2605	Stenotrophomonas maltophilia (strain K279a)	395
WP_012480341.1	B2FSX3	unreviewed	B2FSX3_STRMK	Putative transmembrane protein	Smlt2607	Stenotrophomonas maltophilia (strain K279a)	309
WP_012480343.1	B2FSX5	unreviewed	B2FSX5_STRMK	Putative X-Pro dipeptidyl-peptidase protein	Smlt2609	Stenotrophomonas maltophilia (strain K279a)	524
WP_012480346.1	B2FSX8	unreviewed	B2FSX8_STRMK	Putative haloacid dehalogenase-like hydrolase	Smlt2612	Stenotrophomonas maltophilia (strain K279a)	231
WP_012480347.1	B2FSX9	unreviewed	B2FSX9_STRMK	Putative transmembrane protein	Smlt2613	Stenotrophomonas maltophilia (strain K279a)	76
WP_012480348.1	B2FSY0	unreviewed	B2FSY0_STRMK	Putative glyoxylase/bleomycin resistance protein	Smlt2614	Stenotrophomonas maltophilia (strain K279a)	141
WP_012480349.1	B2FSY1	unreviewed	B2FSY1_STRMK	Putative helix-turn-helix transcriptional regulator	Smlt2615	Stenotrophomonas maltophilia (strain K279a)	153
WP_012480351.1	B2FSY3	unreviewed	B2FSY3_STRMK	Conserved hypothetical twin arginine translocation pathway signal protein	Smlt2617	Stenotrophomonas maltophilia (strain K279a)	346
WP_012480352.1	B2FSY4	unreviewed	B2FSY4_STRMK	Putative Beta propeller repeat protein	Smlt2618	Stenotrophomonas maltophilia (strain K279a)	293
WP_012480353.1	B2FSY5	unreviewed	B2FSY5_STRMK	Uncharacterized protein	Smlt2619	Stenotrophomonas maltophilia (strain K279a)	178
WP_012480354.1	B2FSY6	unreviewed	B2FSY6_STRMK	Uncharacterized protein	Smlt2620	Stenotrophomonas maltophilia (strain K279a)	102
WP_012480355.1	B2FSY7	unreviewed	B2FSY7_STRMK	Putative sigma 54/Fis family regulatory protein	Smlt2621	Stenotrophomonas maltophilia (strain K279a)	451
WP_012480357.1	B2FSY9	unreviewed	B2FSY9_STRMK	Uncharacterized protein	Smlt2623	Stenotrophomonas maltophilia (strain K279a)	205
WP_012480358.1	B2FSZ1	unreviewed	B2FSZ1_STRMK	Putative peptidase protein	Smlt2625	Stenotrophomonas maltophilia (strain K279a)	234
WP_012480360.1	B2FSZ5	unreviewed	B2FSZ5_STRMK	Putative transmembrane protein	Smlt2629	Stenotrophomonas maltophilia (strain K279a)	450
WP_012480362.1	B2FSZ8	unreviewed	B2FSZ8_STRMK	Putative transmembrane cation transport protein	Smlt2632	Stenotrophomonas maltophilia (strain K279a)	319
WP_012480363.1	B2FSZ9	unreviewed	B2FSZ9_STRMK	Putative 3-methyladenine DNA glycosylase (EC 3.2.2.-)	Smlt2633	Stenotrophomonas maltophilia (strain K279a)	251
WP_012480365.1	B2FT01	unreviewed	B2FT01_STRMK	Putative GGDEF GAF signalling protein	Smlt2635	Stenotrophomonas maltophilia (strain K279a)	572
WP_012480366.1	B2FT02	unreviewed	B2FT02_STRMK	Putative EXODEOXYRIBONUCLEASE III PROTEIN (EC 3.1.11.2)	Smlt2636	Stenotrophomonas maltophilia (strain K279a)	263
WP_012481154.1	B2FT08	unreviewed	B2FT08_STRMK	Formate dehydrogenase iron-sulfur subunit	fdnH Smlt3845	Stenotrophomonas maltophilia (strain K279a)	305
WP_012481155.1	B2FT09	unreviewed	B2FT09_STRMK	Putative formate dehydrogenase, cytochrome b556 (FDN) subunit	fdnI Smlt3846	Stenotrophomonas maltophilia (strain K279a)	215
WP_012481156.1	B2FT10	unreviewed	B2FT10_STRMK	Protein FdhE homolog	fdhE Smlt3848	Stenotrophomonas maltophilia (strain K279a)	327
WP_012481157.1	B2FT11	unreviewed	B2FT11_STRMK	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase)	selA Smlt3849	Stenotrophomonas maltophilia (strain K279a)	473
WP_012481158.1	B2FT12	unreviewed	B2FT12_STRMK	Putative selenocysteine-specific elongation factor	selB Smlt3850	Stenotrophomonas maltophilia (strain K279a)	643
WP_012481159.1	B2FT13	unreviewed	B2FT13_STRMK	Selenide, water dikinase (EC 2.7.9.3) (Selenium donor protein) (Selenophosphate synthase)	selD Smlt3851	Stenotrophomonas maltophilia (strain K279a)	359
WP_012481160.1	B2FT14	unreviewed	B2FT14_STRMK	Putative helix-turn-helix DNA binding protein	Smlt3852	Stenotrophomonas maltophilia (strain K279a)	163
WP_012481161.1	B2FT15	unreviewed	B2FT15_STRMK	Uncharacterized protein	Smlt3853	Stenotrophomonas maltophilia (strain K279a)	198
WP_012481162.1	B2FT16	unreviewed	B2FT16_STRMK	Putative YicC family protein	Smlt3854	Stenotrophomonas maltophilia (strain K279a)	286
WP_012481163.1	B2FT19	unreviewed	B2FT19_STRMK	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	Smlt3857	Stenotrophomonas maltophilia (strain K279a)	198
WP_012481165.1	B2FT21	unreviewed	B2FT21_STRMK	Uncharacterized protein	Smlt3859	Stenotrophomonas maltophilia (strain K279a)	759
WP_012481166.1	B2FT23	reviewed	PEPQ_STRMK	Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Proline dipeptidase) (Prolidase)	pepQ Smlt3861	Stenotrophomonas maltophilia (strain K279a)	443
WP_012481169.1	B2FT28	unreviewed	B2FT28_STRMK	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	Smlt3866	Stenotrophomonas maltophilia (strain K279a)	197
WP_012481172.1	B2FT34	unreviewed	B2FT34_STRMK	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)	thiE Smlt3872	Stenotrophomonas maltophilia (strain K279a)	208
WP_012481173.1	B2FT35	reviewed	GSA_STRMK	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL Smlt3873	Stenotrophomonas maltophilia (strain K279a)	429
WP_012481174.1	B2FT36	unreviewed	B2FT36_STRMK	Azurin	Smlt3873A	Stenotrophomonas maltophilia (strain K279a)	149
WP_012481175.1	B2FT37	unreviewed	B2FT37_STRMK	Putative haloacid dehalogenase hydrolase protein	Smlt3875	Stenotrophomonas maltophilia (strain K279a)	200
WP_012481176.1	B2FT39	unreviewed	B2FT39_STRMK	Putative transmembrane ion transporter	Smlt3877	Stenotrophomonas maltophilia (strain K279a)	290
WP_012481178.1	B2FT41	unreviewed	B2FT41_STRMK	Putative IRON-REGULATED SHORT-CHAIN DEHYDROGENASE/REDUCTASE (EC 1.-.-.-)	Smlt3879	Stenotrophomonas maltophilia (strain K279a)	272
WP_012481180.1	B2FT44	unreviewed	B2FT44_STRMK	Uncharacterized protein	Smlt3882	Stenotrophomonas maltophilia (strain K279a)	220
WP_012481181.1	B2FT45	unreviewed	B2FT45_STRMK	Putative transmembrane DedA family protein	Smlt3883	Stenotrophomonas maltophilia (strain K279a)	665
WP_012481182.1	B2FT46	unreviewed	B2FT46_STRMK	Lon N-terminal domain-containing protein	Smlt3884	Stenotrophomonas maltophilia (strain K279a)	192
WP_012481183.1	B2FT47	unreviewed	B2FT47_STRMK	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase (EC 6.3.2.45) (Murein peptide ligase) (UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase)	mpl Smlt3885	Stenotrophomonas maltophilia (strain K279a)	454
WP_012481184.1	B2FT48	reviewed	KAD_STRMK	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk Smlt3886	Stenotrophomonas maltophilia (strain K279a)	187
WP_012481186.1	B2FT51	unreviewed	B2FT51_STRMK	Uncharacterized protein	Smlt3889	Stenotrophomonas maltophilia (strain K279a)	167
WP_012481193.1	B2FT68	unreviewed	B2FT68_STRMK	Putative transcriptional regulator	Smlt3907	Stenotrophomonas maltophilia (strain K279a)	776
WP_012481194.1	B2FT69	unreviewed	B2FT69_STRMK	Putative transmembrane ion channel	Smlt3908	Stenotrophomonas maltophilia (strain K279a)	223
WP_012481195.1	B2FT70	reviewed	THIC_STRMK	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	thiC Smlt3909	Stenotrophomonas maltophilia (strain K279a)	614
WP_012481199.1	B2FT75	unreviewed	B2FT75_STRMK	Acetolactate synthase (EC 2.2.1.6)	ilvG Smlt3914	Stenotrophomonas maltophilia (strain K279a)	578
WP_012481201.1	B2FT78	reviewed	LEU1_STRMK	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	leuA Smlt3917	Stenotrophomonas maltophilia (strain K279a)	528
WP_012481202.1	B2FT79	unreviewed	B2FT79_STRMK	Putative TRANS-ACONITATE METHYLTRANSFERASE (EC 2.1.1.-)	tam Smlt3918	Stenotrophomonas maltophilia (strain K279a)	259
WP_012479439.1	B2FTA4	unreviewed	B2FTA4_STRMK	Putative transmembrane protein	Smlt1247	Stenotrophomonas maltophilia (strain K279a)	409
WP_012479443.1	B2FTB5	unreviewed	B2FTB5_STRMK	Putative transmembrane protein	Smlt1260	Stenotrophomonas maltophilia (strain K279a)	197
WP_012479444.1	B2FTB8	unreviewed	B2FTB8_STRMK	Putative transmembrane protein	Smlt1263	Stenotrophomonas maltophilia (strain K279a)	293
WP_012479445.1	B2FTB9	reviewed	PURT_STRMK	Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)	purT Smlt1264	Stenotrophomonas maltophilia (strain K279a)	395
WP_012479447.1	B2FTC3	unreviewed	B2FTC3_STRMK	RNA polymerase sigma factor	rfaY Smlt1269	Stenotrophomonas maltophilia (strain K279a)	405
WP_012479448.1	B2FTC4	unreviewed	B2FTC4_STRMK	Putative transmembrane protein, similar to that required for pathogenicity of Xanthomonas campestris in plants	Smlt1270	Stenotrophomonas maltophilia (strain K279a)	170
WP_012479449.1	B2FTC6	unreviewed	B2FTC6_STRMK	Putative enoyl-CoA hydratase (EC 5.3.3.8)	Smlt1273	Stenotrophomonas maltophilia (strain K279a)	258
WP_012479450.1	B2FTC7	unreviewed	B2FTC7_STRMK	Uncharacterized protein	Smlt1274	Stenotrophomonas maltophilia (strain K279a)	148
WP_012479451.1	B2FTC8	unreviewed	B2FTC8_STRMK	Uncharacterized protein	Smlt1275	Stenotrophomonas maltophilia (strain K279a)	241
WP_012479452.1	B2FTC9	unreviewed	B2FTC9_STRMK	Putative thioesterase	Smlt1276	Stenotrophomonas maltophilia (strain K279a)	135
WP_012479453.1	B2FTD0	unreviewed	B2FTD0_STRMK	UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)	uvrA Smlt1277	Stenotrophomonas maltophilia (strain K279a)	997
WP_012479454.1	B2FTD3	reviewed	OBG_STRMK	GTPase Obg (EC 3.6.5.-) (GTP-binding protein Obg)	obg Smlt1280	Stenotrophomonas maltophilia (strain K279a)	350
WP_012479455.1	B2FTD4	unreviewed	B2FTD4_STRMK	Uncharacterized protein	Smlt1282	Stenotrophomonas maltophilia (strain K279a)	81
WP_012479456.1	B2FTD5	unreviewed	B2FTD5_STRMK	Putative conjugal transfer protein	trbI Smlt1283	Stenotrophomonas maltophilia (strain K279a)	419
WP_012479457.1	B2FTD6	unreviewed	B2FTD6_STRMK	Putative conjugal transfer protein	trbG Smlt1284	Stenotrophomonas maltophilia (strain K279a)	328
WP_012479458.1	B2FTD7	unreviewed	B2FTD7_STRMK	Putative conjugal transfer protein	trbF Smlt1285	Stenotrophomonas maltophilia (strain K279a)	234
WP_012479459.1	B2FTD8	unreviewed	B2FTD8_STRMK	Putative conjugal transfer protein	trbL Smlt1286	Stenotrophomonas maltophilia (strain K279a)	432
WP_012479460.1	B2FTD9	unreviewed	B2FTD9_STRMK	Putative conjugal transfer protein	trbJ Smlt1287	Stenotrophomonas maltophilia (strain K279a)	245
WP_012479461.1	B2FTE0	unreviewed	B2FTE0_STRMK	Putative conjugal transfer protein	trbE Smlt1288	Stenotrophomonas maltophilia (strain K279a)	828
WP_012479462.1	B2FTE1	unreviewed	B2FTE1_STRMK	Putative conjugal transfer protein	trbD Smlt1289	Stenotrophomonas maltophilia (strain K279a)	90
WP_012479463.1	B2FTE2	unreviewed	B2FTE2_STRMK	Putative conjugal transfer protein	trbC Smlt1290	Stenotrophomonas maltophilia (strain K279a)	127
WP_012479464.1	B2FTE3	unreviewed	B2FTE3_STRMK	Putative conjugal transfer protein	trbB Smlt1291	Stenotrophomonas maltophilia (strain K279a)	346
WP_012479465.1	B2FTE4	unreviewed	B2FTE4_STRMK	Uncharacterized protein	Smlt1292	Stenotrophomonas maltophilia (strain K279a)	148
WP_012479466.1	B2FTE5	unreviewed	B2FTE5_STRMK	Putative conjugal transfer protein	traG Smlt1293	Stenotrophomonas maltophilia (strain K279a)	666
WP_012479468.1	B2FTE7	unreviewed	B2FTE7_STRMK	Putative LysR family transcriptional regulator	Smlt1295	Stenotrophomonas maltophilia (strain K279a)	297
WP_012479470.1	B2FTF1	unreviewed	B2FTF1_STRMK	Putative NAD(P)H dehydrogenase [quinone] (EC 1.6.5.2)	Smlt1299	Stenotrophomonas maltophilia (strain K279a)	284
WP_012479471.1	B2FTF2	unreviewed	B2FTF2_STRMK	Putative LysR family transcriptional regulator	Smlt1300	Stenotrophomonas maltophilia (strain K279a)	300
WP_012479472.1	B2FTF3	unreviewed	B2FTF3_STRMK	Uncharacterized protein	Smlt1301	Stenotrophomonas maltophilia (strain K279a)	86
WP_012479473.1	B2FTF4	unreviewed	B2FTF4_STRMK	Putative LysR family transcriptional regulator	Smlt1302	Stenotrophomonas maltophilia (strain K279a)	297
WP_012479475.1	B2FTF6	unreviewed	B2FTF6_STRMK	Putative 4-carboxymuconolactone decarboxylase	Smlt1304	Stenotrophomonas maltophilia (strain K279a)	127
WP_012479477.1	B2FTF8	unreviewed	B2FTF8_STRMK	Putative MFS family transmembrane transporter	Smlt1306	Stenotrophomonas maltophilia (strain K279a)	456
WP_012479479.1	B2FTG0	unreviewed	B2FTG0_STRMK	Uncharacterized protein	Smlt1308	Stenotrophomonas maltophilia (strain K279a)	654
WP_012479481.1	B2FTG2	unreviewed	B2FTG2_STRMK	Putative transmembrane anchor conjugal transfer protein	Smlt1310	Stenotrophomonas maltophilia (strain K279a)	191
WP_012479482.1	B2FTG3	unreviewed	B2FTG3_STRMK	Uncharacterized protein	Smlt1311	Stenotrophomonas maltophilia (strain K279a)	174
WP_012479483.1	B2FTG4	unreviewed	B2FTG4_STRMK	Putative parB partition protein	Smlt1312	Stenotrophomonas maltophilia (strain K279a)	87
WP_012479484.1	B2FTG5	unreviewed	B2FTG5_STRMK	Putative ParA/CobQ/CobB/MinD nucleotide binding domain protein	Smlt1313	Stenotrophomonas maltophilia (strain K279a)	212
WP_012479485.1	B2FTG6	unreviewed	B2FTG6_STRMK	Putative RepA-like replication protein	Smlt1314	Stenotrophomonas maltophilia (strain K279a)	277
WP_012479486.1	B2FTG7	unreviewed	B2FTG7_STRMK	HTH_17 domain-containing protein	Smlt1315	Stenotrophomonas maltophilia (strain K279a)	96
WP_012479487.1	B2FTG8	unreviewed	B2FTG8_STRMK	Uncharacterized protein	Smlt1316	Stenotrophomonas maltophilia (strain K279a)	267
